Value,Rob. Std err,Rob. t-test,Rob. p-value
5.678004780225011,0.9002346259637206,6.307249928480128,2.8403701612944587e-10
0.4550320741447968,0.9286141456720629,0.49001199934928613,0.6241254078233127
0.2507920613696952,0.035779427651023224,7.009392766586723,2.3936408410918375e-12
0.4933777827369896,0.03724517057408825,13.246758576539754,0.0
0.13229038458446304,0.13381393493259006,0.9886144118779968,0.32285183225385916
-0.18385990770313432,0.1395074007104378,-1.3179222519151854,0.18752967588348302
-0.040862127337106716,0.13858184839422205,-0.29485915948289804,0.768101471576712
0.29732311382985405,0.14386642589169427,2.066660876483338,0.038766120155433015
-0.2871209385290257,0.13937776848773542,-2.0600196261162766,0.039396664616652144
-0.07470659152959014,0.14517918242248123,-0.5145819826439642,0.6068451581268439
-0.40361027463808513,0.0764919579451427,-5.276505994624167,1.3167020784798922e-07
-0.23055766948682127,0.07759931101840166,-2.9711303677960172,0.0029670580062512997
1.7278382443798028,0.11319732303707507,15.263949694410096,0.0
0.10001517287973118,0.11048924997114945,0.905202749641678,0.3653579854582738
-0.06499249115974381,0.07420242738837513,-0.87588093068133,0.38109476726395886
-0.1121363868667736,0.07848145889691432,-1.4288264826226682,0.15305411192739204
-0.20094063928159864,0.19403427363532666,-1.035593534672395,0.30039180949829447
-0.3110816687070352,0.20705977807149645,-1.5023761331359131,0.13299999659805728
-0.42006677804886566,0.13863871074218148,-3.029938577761589,0.002446034779429729
-0.5427822995442589,0.14516031161155807,-3.73919216291515,0.00018461256797919212
1.1268459007545242,0.22885574617895665,4.923826120028346,8.486825353593019e-07
0.9362403987938246,0.23435656390342183,3.9949399462079866,6.471065345814431e-05
-2.697611308830232,0.18947561012639627,-14.237248303518836,0.0
-2.8993063694200174,0.19185728219059164,-15.111786929931787,0.0
