Value,Rob. Std err,Rob. t-test,Rob. p-value
6.395672024400234,0.910172520197206,7.026878841622786,2.112088282046898e-12
1.6792228054412015,0.9510246421956524,1.7656985223477926,0.07744644083115393
0.25326738497369816,0.03805319032761481,6.655615016591779,2.8211877278749853e-11
0.48129696276071876,0.039485943955500494,12.189070705847286,0.0
0.14913966983736832,0.13885554829009245,1.0740634542437628,0.28279424271526965
-0.11441182502635006,0.1450064591150469,-0.7890119221211842,0.43010503845741566
0.01112461365363874,0.14438096141440107,0.07705041956126725,0.9385834351397224
0.3106773860786297,0.14992547908796205,2.072212061409213,0.03824566907562321
-0.26521427768826283,0.14493370467448644,-1.8299006313536268,0.06726479903489246
-0.07438102031854738,0.15101238763450484,-0.49254913112539944,0.6223311986229494
-0.5244907075007268,0.07716065767212416,-6.797385135432945,1.0653478099698077e-11
-0.3504888290763975,0.07971670596482332,-4.396679777900734,1.0991932345438826e-05
1.4531273738213561,0.12997642687102756,11.179930151974858,0.0
0.12518659058644838,0.12696283376698866,0.9860097390091326,0.324128333791428
-0.08468934075762596,0.0764848886663393,-1.1072689289916873,0.26817767372495394
-0.11001900117097893,0.08113021878103754,-1.3560791875578366,0.1750739740441385
-0.26053506011762206,0.2044451656621309,-1.2743517767898027,0.20253877444838952
-0.3036906503923181,0.21736649357989618,-1.3971364463340905,0.162372543716218
-0.3447009494565854,0.14638138153314675,-2.354814156324457,0.01853197140998475
-0.5062469137073795,0.15308641117861504,-3.3069356699250796,0.0009432255029857561
0.9864274272855564,0.22395664644104318,4.404546339486444,1.0600548031147738e-05
0.7734013187346493,0.23060129969856502,3.353846312859537,0.0007969661466638023
-2.477149825540812,0.20121169953420057,-12.311161981511733,0.0
-2.891231198640017,0.20289355999883343,-14.249989988132894,0.0
