Value,Rob. Std err,Rob. t-test,Rob. p-value
2.271128758511062e-06,1.7618046705836664e-07,12.890922566113202,0.0
0.7379575562666022,0.5275374845346301,1.3988722657643848,0.16185129070374882
-3.5291458223958005,0.7157048314215109,-4.931007403410034,8.180663328971605e-07
0.04922014607343852,0.022561705426043483,2.181579146788372,0.029140607302334143
0.2283835250944104,0.030200931240771157,7.5621351962185,3.9745984281580604e-14
0.14093040444693747,0.07019883757548355,2.007588862071933,0.04468699910251206
-0.11833761463484614,0.11235651607900617,-1.053233214810917,0.2922341190676794
-0.07460879832940773,0.06759951494257019,-1.1036883680717582,0.2697283431339832
0.2146746946767638,0.11313268041682786,1.897548028437167,0.05775564623441287
-0.013246261059228819,0.06497122137134113,-0.20387889868223652,0.8384481351539943
0.21965778590807522,0.11323303001216593,1.9398737796248573,0.05239503136394563
-0.13598541585537827,0.05935519896414865,-2.2910447311871587,0.021960826690025304
0.012820461923780996,0.06792178130468383,0.18875332297707137,0.8502861569896725
0.24606593114247086,0.1102959995599929,2.2309597095462115,0.025683797971146394
-1.2596555392401263,0.12865718661360964,-9.790790335118965,0.0
0.10565209047174104,0.04508319312936748,2.3434917346819115,0.01910418553009241
0.04093889261017628,0.06794783946916777,0.6025046996343841,0.5468382358281565
-0.03943931415847585,0.0785649456832366,-0.5019963269304597,0.6156701047120974
-0.27009121290542487,0.15708219313805874,-1.7194260374760815,0.08553682453242062
-0.0006667457406743044,0.06893451098116896,-0.009672161754457667,0.9922828517908375
-0.02927577856667883,0.11668006213708794,-0.2509064362022929,0.8018864481896442
0.418121931172471,0.11277151546839297,3.7076909841622205,0.00020915766496765187
0.21694699412740992,0.15443418579213086,1.40478607773684,0.1600849002589717
1.3309020445121735,0.04477893074844055,29.72161287166338,0.0
5.7945662547409125,1.974879302219322,2.9341369106603716,0.003344766345733774
